"","study_name","id","child_sex","child_religion","child_age","child_age_centered","school","standard","standard_num","sequence","question_type","language","speaker_gender","origin","religion","wealth","army_navy_language","coded_wealth","no_opinion_geo","no_opinion_religion","no_opinion_wealth","gujarat","india","foreign","richer","poorer","same","hindu","buddhist","muslim","jain","christian","geographic_origin"
"1609","india-socioling","Z05A49","female","hindu",9.9,-0.702084872363129,"zenith",5,5,15,"associations","Hindi","male","India","muslim","poorer","hindi",-1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,"India (Different State)"
"1610","india-socioling","Z05A09","male","muslim",11,0.397915127636871,"zenith",5,5,15,"associations","Hindi","male","Gujarat","muslim","richer","hindi",1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"Gujarat (Same State)"
"1611","india-socioling","Z05A04","male","hindu",10,-0.602084872363129,"zenith",5,5,15,"associations","Hindi","male","Gujarat","christian","richer","hindi",1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,"Gujarat (Same State)"
"1612","india-socioling","Z05A43","female","hindu",10,-0.602084872363129,"zenith",5,5,15,"associations","Hindi","male","India","hindu","richer","hindi",1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"India (Different State)"
"1613","india-socioling","Z05A05","male","hindu",10,-0.602084872363129,"zenith",5,5,16,"associations","Mandarin","male","India","idk","richer","chinese",1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,"India (Different State)"
"1614","india-socioling","Z05A13","male","hindu",11,0.397915127636871,"zenith",5,5,16,"associations","Mandarin","male","foreign","idk","richer","chinese",1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"Foreign (Outside India)"
"1615","india-socioling","Z05A42","female","other",10,-0.602084872363129,"zenith",5,5,16,"associations","Mandarin","male","foreign","idk","richer","chinese",1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"Foreign (Outside India)"
"1616","india-socioling","Z05A47","female","hindu",10,-0.602084872363129,"zenith",5,5,16,"associations","Mandarin","male","foreign","idk","richer","chinese",1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"Foreign (Outside India)"
"1617","india-socioling","Z05A52","female","hindu",10,-0.602084872363129,"zenith",5,5,16,"associations","Mandarin","male","India","muslim","richer","chinese",1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,"India (Different State)"
"1618","india-socioling","Z05B44","female","muslim",11,0.397915127636871,"zenith",5,5,16,"associations","Mandarin","male","","","","chinese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1619","india-socioling","Z05A10","male","muslim",10,-0.602084872363129,"zenith",5,5,16,"associations","Mandarin","male","foreign","idk","richer","chinese",1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"Foreign (Outside India)"
"1620","india-socioling","Z05A19","male","muslim",11,0.397915127636871,"zenith",5,5,16,"associations","Mandarin","male","foreign","idk","richer","chinese",1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"Foreign (Outside India)"
"1621","india-socioling","Z05A48","female","muslim",11,0.397915127636871,"zenith",5,5,16,"associations","Mandarin","male","foreign","idk","idk","chinese",NA,0,1,1,0,0,1,0,0,0,0,0,0,0,0,"Foreign (Outside India)"
"1622","india-socioling","Z05A49","female","hindu",9.9,-0.702084872363129,"zenith",5,5,16,"associations","Mandarin","male","India","muslim","richer","chinese",1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,"India (Different State)"
"1623","india-socioling","Z05A09","male","muslim",11,0.397915127636871,"zenith",5,5,16,"associations","Mandarin","male","India","christian","richer","chinese",1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,"India (Different State)"
"1624","india-socioling","Z05A04","male","hindu",10,-0.602084872363129,"zenith",5,5,16,"associations","Mandarin","male","India","jain","idk","chinese",NA,0,0,1,0,1,0,0,0,0,0,0,0,1,0,"India (Different State)"
"1625","india-socioling","Z05A43","female","hindu",10,-0.602084872363129,"zenith",5,5,16,"associations","Mandarin","male","foreign","idk","richer","chinese",1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"Foreign (Outside India)"
"1626","india-socioling","Z05A03","male","hindu",10,-0.602084872363129,"zenith",5,5,1,"associations","English (U.S.)","male","foreign","christian","same","english",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"Foreign (Outside India)"
"1627","india-socioling","Z05A4X","female","hindu",10,-0.602084872363129,"zenith",5,5,1,"associations","English (U.S.)","male","foreign","jain","same","english",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,"Foreign (Outside India)"
"1628","india-socioling","Z05C07","male","muslim",11,0.397915127636871,"zenith",5,5,1,"associations","English (U.S.)","male","India","christian","richer","english",1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,"India (Different State)"
"1629","india-socioling","Z07B42","female","muslim",12,1.39791512763687,"zenith",7,7,1,"associations","English (U.S.)","male","foreign","idk","same","english",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,"Foreign (Outside India)"
"1630","india-socioling","Z05A08","male","hindu",10,-0.602084872363129,"zenith",5,5,1,"associations","English (U.S.)","male","India","jain","same","english",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,"India (Different State)"
"1631","india-socioling","Z05A33","male","muslim",9.8,-0.802084872363128,"zenith",5,5,1,"associations","English (U.S.)","male","foreign","christian","same","english",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"Foreign (Outside India)"
"1632","india-socioling","Z05A53","female","muslim",11,0.397915127636871,"zenith",5,5,1,"associations","English (U.S.)","male","India","buddhist","same","english",0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,"India (Different State)"
"1633","india-socioling","Z05C51","female","muslim",10,-0.602084872363129,"zenith",5,5,1,"associations","English (U.S.)","male","foreign","christian","same","english",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"Foreign (Outside India)"
"1634","india-socioling","Z05A57","female","hindu",10,-0.602084872363129,"zenith",5,5,1,"associations","English (U.S.)","male","India","jain","richer","english",1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,"India (Different State)"
"1635","india-socioling","Z05A07","male","hindu",11,0.397915127636871,"zenith",5,5,1,"associations","English (U.S.)","male","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"1636","india-socioling","Z05A56","female","hindu",10,-0.602084872363129,"zenith",5,5,1,"associations","English (U.S.)","male","India","muslim","same","english",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"India (Different State)"
"1637","india-socioling","Z05C03","male","hindu",10,-0.602084872363129,"zenith",5,5,1,"associations","English (U.S.)","male","foreign","idk","same","english",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,"Foreign (Outside India)"
"1638","india-socioling","Z05A60","female","hindu",10,-0.602084872363129,"zenith",5,5,1,"associations","English (U.S.)","male","foreign","buddhist","poorer","english",-1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,"Foreign (Outside India)"
"1639","india-socioling","Z05A03","male","hindu",10,-0.602084872363129,"zenith",5,5,2,"associations","Gujarati","male","India","buddhist","richer","gujarati",1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,"India (Different State)"
"1640","india-socioling","Z05A4X","female","hindu",10,-0.602084872363129,"zenith",5,5,2,"associations","Gujarati","male","Gujarat","muslim","same","gujarati",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"1641","india-socioling","Z05C07","male","muslim",11,0.397915127636871,"zenith",5,5,2,"associations","Gujarati","male","foreign","jain","same","gujarati",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,"Foreign (Outside India)"
"1642","india-socioling","Z07B42","female","muslim",12,1.39791512763687,"zenith",7,7,2,"associations","Gujarati","male","India","idk","richer","gujarati",1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,"India (Different State)"
"1643","india-socioling","Z05A08","male","hindu",10,-0.602084872363129,"zenith",5,5,2,"associations","Gujarati","male","India","buddhist","richer","gujarati",1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,"India (Different State)"
"1644","india-socioling","Z05A33","male","muslim",9.8,-0.802084872363128,"zenith",5,5,2,"associations","Gujarati","male","Gujarat","hindu","richer","gujarati",1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,"Gujarat (Same State)"
"1645","india-socioling","Z05A53","female","muslim",11,0.397915127636871,"zenith",5,5,2,"associations","Gujarati","male","foreign","jain","richer","gujarati",1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,"Foreign (Outside India)"
"1646","india-socioling","Z05C51","female","muslim",10,-0.602084872363129,"zenith",5,5,2,"associations","Gujarati","male","foreign","christian","richer","gujarati",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"1647","india-socioling","Z05A57","female","hindu",10,-0.602084872363129,"zenith",5,5,2,"associations","Gujarati","male","India","hindu","same","gujarati",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"India (Different State)"
"1648","india-socioling","Z05A07","male","hindu",11,0.397915127636871,"zenith",5,5,2,"associations","Gujarati","male","Gujarat","hindu","same","gujarati",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"1649","india-socioling","Z05A56","female","hindu",10,-0.602084872363129,"zenith",5,5,2,"associations","Gujarati","male","Gujarat","buddhist","richer","gujarati",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,"Gujarat (Same State)"
"1650","india-socioling","Z05C03","male","hindu",10,-0.602084872363129,"zenith",5,5,2,"associations","Gujarati","male","foreign","jain","poorer","gujarati",-1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,"Foreign (Outside India)"
"1651","india-socioling","Z05A60","female","hindu",10,-0.602084872363129,"zenith",5,5,2,"associations","Gujarati","male","Gujarat","hindu","same","gujarati",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"1652","india-socioling","Z05A03","male","hindu",10,-0.602084872363129,"zenith",5,5,3,"associations","Urdu","male","Gujarat","hindu","same","urdu",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"1653","india-socioling","Z05A4X","female","hindu",10,-0.602084872363129,"zenith",5,5,3,"associations","Urdu","male","India","christian","richer","urdu",1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,"India (Different State)"
"1654","india-socioling","Z05C07","male","muslim",11,0.397915127636871,"zenith",5,5,3,"associations","Urdu","male","India","hindu","richer","urdu",1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"India (Different State)"
"1655","india-socioling","Z07B42","female","muslim",12,1.39791512763687,"zenith",7,7,3,"associations","Urdu","male","Gujarat","muslim","richer","urdu",1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"Gujarat (Same State)"
"1656","india-socioling","Z05A08","male","hindu",10,-0.602084872363129,"zenith",5,5,3,"associations","Urdu","male","Gujarat","muslim","same","urdu",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"1657","india-socioling","Z05A33","male","muslim",9.8,-0.802084872363128,"zenith",5,5,3,"associations","Urdu","male","Gujarat","muslim","same","urdu",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"1658","india-socioling","Z05A53","female","muslim",11,0.397915127636871,"zenith",5,5,3,"associations","Urdu","male","Gujarat","hindu","same","urdu",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"1659","india-socioling","Z05C51","female","muslim",10,-0.602084872363129,"zenith",5,5,3,"associations","Urdu","male","Gujarat","muslim","same","urdu",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"1660","india-socioling","Z05A57","female","hindu",10,-0.602084872363129,"zenith",5,5,3,"associations","Urdu","male","Gujarat","hindu","same","urdu",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"1661","india-socioling","Z05A07","male","hindu",11,0.397915127636871,"zenith",5,5,3,"associations","Urdu","male","India","hindu","same","urdu",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"India (Different State)"
"1662","india-socioling","Z05A56","female","hindu",10,-0.602084872363129,"zenith",5,5,3,"associations","Urdu","male","India","hindu","same","urdu",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"India (Different State)"
"1663","india-socioling","Z05C03","male","hindu",10,-0.602084872363129,"zenith",5,5,3,"associations","Urdu","male","Gujarat","hindu","same","urdu",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"1664","india-socioling","Z05A60","female","hindu",10,-0.602084872363129,"zenith",5,5,3,"associations","Urdu","male","India","muslim","same","urdu",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"India (Different State)"
"1665","india-socioling","Z05A03","male","hindu",10,-0.602084872363129,"zenith",5,5,4,"associations","Hindi","male","Gujarat","jain","same","hindi",0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,"Gujarat (Same State)"
"1666","india-socioling","Z05A4X","female","hindu",10,-0.602084872363129,"zenith",5,5,4,"associations","Hindi","male","India","hindu","same","hindi",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"India (Different State)"
"1667","india-socioling","Z05C07","male","muslim",11,0.397915127636871,"zenith",5,5,4,"associations","Hindi","male","India","hindu","richer","hindi",1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"India (Different State)"
"1668","india-socioling","Z07B42","female","muslim",12,1.39791512763687,"zenith",7,7,4,"associations","Hindi","male","Gujarat","muslim","same","hindi",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"1669","india-socioling","Z05A08","male","hindu",10,-0.602084872363129,"zenith",5,5,4,"associations","Hindi","male","Gujarat","muslim","same","hindi",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"1670","india-socioling","Z05A33","male","muslim",9.8,-0.802084872363128,"zenith",5,5,4,"associations","Hindi","male","Gujarat","muslim","poorer","hindi",-1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,"Gujarat (Same State)"
"1671","india-socioling","Z05A53","female","muslim",11,0.397915127636871,"zenith",5,5,4,"associations","Hindi","male","Gujarat","muslim","richer","hindi",1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"Gujarat (Same State)"
"1672","india-socioling","Z05C51","female","muslim",10,-0.602084872363129,"zenith",5,5,4,"associations","Hindi","male","India","jain","richer","hindi",1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,"India (Different State)"
"1673","india-socioling","Z05A57","female","hindu",10,-0.602084872363129,"zenith",5,5,4,"associations","Hindi","male","Gujarat","hindu","poorer","hindi",-1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,"Gujarat (Same State)"
"1674","india-socioling","Z05A07","male","hindu",11,0.397915127636871,"zenith",5,5,4,"associations","Hindi","male","India","hindu","same","hindi",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"India (Different State)"
"1675","india-socioling","Z05A56","female","hindu",10,-0.602084872363129,"zenith",5,5,4,"associations","Hindi","male","India","muslim","same","hindi",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"India (Different State)"
"1676","india-socioling","Z05C03","male","hindu",10,-0.602084872363129,"zenith",5,5,4,"associations","Hindi","male","India","hindu","same","hindi",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"India (Different State)"
"1677","india-socioling","Z05A60","female","hindu",10,-0.602084872363129,"zenith",5,5,4,"associations","Hindi","male","India","hindu","same","hindi",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"India (Different State)"
"1678","india-socioling","Z05A03","male","hindu",10,-0.602084872363129,"zenith",5,5,5,"associations","Mandarin","male","foreign","idk","richer","chinese",1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"Foreign (Outside India)"
"1679","india-socioling","Z05A4X","female","hindu",10,-0.602084872363129,"zenith",5,5,5,"associations","Mandarin","male","foreign","buddhist","richer","chinese",1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,"Foreign (Outside India)"
"1680","india-socioling","Z05C07","male","muslim",11,0.397915127636871,"zenith",5,5,5,"associations","Mandarin","male","foreign","christian","same","chinese",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"Foreign (Outside India)"
"1681","india-socioling","Z07B42","female","muslim",12,1.39791512763687,"zenith",7,7,5,"associations","Mandarin","male","foreign","idk","same","chinese",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,"Foreign (Outside India)"
"1682","india-socioling","Z05A08","male","hindu",10,-0.602084872363129,"zenith",5,5,5,"associations","Mandarin","male","foreign","idk","same","chinese",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,"Foreign (Outside India)"
"1683","india-socioling","Z05A33","male","muslim",9.8,-0.802084872363128,"zenith",5,5,5,"associations","Mandarin","male","foreign","buddhist","same","chinese",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,"Foreign (Outside India)"
"1684","india-socioling","Z05A53","female","muslim",11,0.397915127636871,"zenith",5,5,5,"associations","Mandarin","male","foreign","buddhist","same","chinese",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,"Foreign (Outside India)"
"1685","india-socioling","Z05C51","female","muslim",10,-0.602084872363129,"zenith",5,5,5,"associations","Mandarin","male","India","christian","richer","chinese",1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,"India (Different State)"
"1686","india-socioling","Z05A57","female","hindu",10,-0.602084872363129,"zenith",5,5,5,"associations","Mandarin","male","foreign","christian","richer","chinese",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"1687","india-socioling","Z05A07","male","hindu",11,0.397915127636871,"zenith",5,5,5,"associations","Mandarin","male","foreign","muslim","richer","chinese",1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,"Foreign (Outside India)"
"1688","india-socioling","Z05A56","female","hindu",10,-0.602084872363129,"zenith",5,5,5,"associations","Mandarin","male","idk","jain","richer","chinese",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,"No Opinion"
"1689","india-socioling","Z05C03","male","hindu",10,-0.602084872363129,"zenith",5,5,5,"associations","Mandarin","male","India","jain","richer","chinese",1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,"India (Different State)"
"1690","india-socioling","Z05A60","female","hindu",10,-0.602084872363129,"zenith",5,5,5,"associations","Mandarin","male","India","muslim","same","chinese",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"India (Different State)"
"1691","india-socioling","Z05A03","male","hindu",10,-0.602084872363129,"zenith",5,5,6,"associations","Marathi","male","India","jain","poorer","marathi",-1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,"India (Different State)"
"1692","india-socioling","Z05A4X","female","hindu",10,-0.602084872363129,"zenith",5,5,6,"associations","Marathi","male","Gujarat","hindu","same","marathi",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"1693","india-socioling","Z05C07","male","muslim",11,0.397915127636871,"zenith",5,5,6,"associations","Marathi","male","foreign","buddhist","same","marathi",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,"Foreign (Outside India)"
"1694","india-socioling","Z07B42","female","muslim",12,1.39791512763687,"zenith",7,7,6,"associations","Marathi","male","Gujarat","hindu","idk","marathi",NA,0,0,1,1,0,0,0,0,0,1,0,0,0,0,"Gujarat (Same State)"
"1695","india-socioling","Z05A08","male","hindu",10,-0.602084872363129,"zenith",5,5,6,"associations","Marathi","male","India","jain","richer","marathi",1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,"India (Different State)"
"1696","india-socioling","Z05A33","male","muslim",9.8,-0.802084872363128,"zenith",5,5,6,"associations","Marathi","male","India","jain","poorer","marathi",-1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,"India (Different State)"
"1697","india-socioling","Z05A53","female","muslim",11,0.397915127636871,"zenith",5,5,6,"associations","Marathi","male","India","jain","poorer","marathi",-1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,"India (Different State)"
"1698","india-socioling","Z05C51","female","muslim",10,-0.602084872363129,"zenith",5,5,6,"associations","Marathi","male","foreign","hindu","richer","marathi",1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,"Foreign (Outside India)"
"1699","india-socioling","Z05A57","female","hindu",10,-0.602084872363129,"zenith",5,5,6,"associations","Marathi","male","foreign","jain","richer","marathi",1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,"Foreign (Outside India)"
"1700","india-socioling","Z05A07","male","hindu",11,0.397915127636871,"zenith",5,5,6,"associations","Marathi","male","India","hindu","same","marathi",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"India (Different State)"
"1701","india-socioling","Z05A56","female","hindu",10,-0.602084872363129,"zenith",5,5,6,"associations","Marathi","male","Gujarat","hindu","same","marathi",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"1702","india-socioling","Z05C03","male","hindu",10,-0.602084872363129,"zenith",5,5,6,"associations","Marathi","male","India","hindu","same","marathi",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"India (Different State)"
"1703","india-socioling","Z05A60","female","hindu",10,-0.602084872363129,"zenith",5,5,6,"associations","Marathi","male","India","hindu","same","marathi",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"India (Different State)"
"1704","india-socioling","Z05A03","male","hindu",10,-0.602084872363129,"zenith",5,5,7,"associations","Tamil","male","Gujarat","hindu","same","tamil",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"1705","india-socioling","Z05A4X","female","hindu",10,-0.602084872363129,"zenith",5,5,7,"associations","Tamil","male","Gujarat","hindu","same","tamil",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"1706","india-socioling","Z05C07","male","muslim",11,0.397915127636871,"zenith",5,5,7,"associations","Tamil","male","foreign","buddhist","same","tamil",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,"Foreign (Outside India)"
"1707","india-socioling","Z07B42","female","muslim",12,1.39791512763687,"zenith",7,7,7,"associations","Tamil","male","India","idk","poorer","tamil",-1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,"India (Different State)"
"1708","india-socioling","Z05A08","male","hindu",10,-0.602084872363129,"zenith",5,5,7,"associations","Tamil","male","India","christian","same","tamil",0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,"India (Different State)"
"1709","india-socioling","Z05A33","male","muslim",9.8,-0.802084872363128,"zenith",5,5,7,"associations","Tamil","male","India","buddhist","richer","tamil",1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,"India (Different State)"
"1710","india-socioling","Z05A53","female","muslim",11,0.397915127636871,"zenith",5,5,7,"associations","Tamil","male","foreign","christian","same","tamil",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"Foreign (Outside India)"
"1711","india-socioling","Z05C51","female","muslim",10,-0.602084872363129,"zenith",5,5,7,"associations","Tamil","male","India","muslim","same","tamil",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"India (Different State)"
"1712","india-socioling","Z05A57","female","hindu",10,-0.602084872363129,"zenith",5,5,7,"associations","Tamil","male","India","buddhist","same","tamil",0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,"India (Different State)"
"1713","india-socioling","Z05A07","male","hindu",11,0.397915127636871,"zenith",5,5,7,"associations","Tamil","male","India","hindu","same","tamil",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"India (Different State)"
"1714","india-socioling","Z05A56","female","hindu",10,-0.602084872363129,"zenith",5,5,7,"associations","Tamil","male","India","christian","same","tamil",0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,"India (Different State)"
"1715","india-socioling","Z05C03","male","hindu",10,-0.602084872363129,"zenith",5,5,7,"associations","Tamil","male","India","buddhist","same","tamil",0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,"India (Different State)"
"1716","india-socioling","Z05A60","female","hindu",10,-0.602084872363129,"zenith",5,5,7,"associations","Tamil","male","foreign","jain","richer","tamil",1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,"Foreign (Outside India)"
"1717","india-socioling","Z05A03","male","hindu",10,-0.602084872363129,"zenith",5,5,8,"associations","English (India)","male","foreign","christian","poorer","english",-1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"Foreign (Outside India)"
"1718","india-socioling","Z05A4X","female","hindu",10,-0.602084872363129,"zenith",5,5,8,"associations","English (India)","male","foreign","jain","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,"Foreign (Outside India)"
"1719","india-socioling","Z05C07","male","muslim",11,0.397915127636871,"zenith",5,5,8,"associations","English (India)","male","foreign","jain","same","english",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,"Foreign (Outside India)"
"1720","india-socioling","Z07B42","female","muslim",12,1.39791512763687,"zenith",7,7,8,"associations","English (India)","male","India","idk","same","english",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,"India (Different State)"
"1721","india-socioling","Z05A08","male","hindu",10,-0.602084872363129,"zenith",5,5,8,"associations","English (India)","male","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"1722","india-socioling","Z05A33","male","muslim",9.8,-0.802084872363128,"zenith",5,5,8,"associations","English (India)","male","foreign","jain","poorer","english",-1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,"Foreign (Outside India)"
"1723","india-socioling","Z05A53","female","muslim",11,0.397915127636871,"zenith",5,5,8,"associations","English (India)","male","foreign","idk","richer","english",1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"Foreign (Outside India)"
"1724","india-socioling","Z05C51","female","muslim",10,-0.602084872363129,"zenith",5,5,8,"associations","English (India)","male","India","buddhist","richer","english",1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,"India (Different State)"
"1725","india-socioling","Z05A57","female","hindu",10,-0.602084872363129,"zenith",5,5,8,"associations","English (India)","male","foreign","idk","richer","english",1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"Foreign (Outside India)"
"1726","india-socioling","Z05A07","male","hindu",11,0.397915127636871,"zenith",5,5,8,"associations","English (India)","male","foreign","christian","same","english",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"Foreign (Outside India)"
"1727","india-socioling","Z05A56","female","hindu",10,-0.602084872363129,"zenith",5,5,8,"associations","English (India)","male","foreign","buddhist","richer","english",1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,"Foreign (Outside India)"
"1728","india-socioling","Z05C03","male","hindu",10,-0.602084872363129,"zenith",5,5,8,"associations","English (India)","male","foreign","idk","richer","english",1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"Foreign (Outside India)"
"1729","india-socioling","Z05A60","female","hindu",10,-0.602084872363129,"zenith",5,5,8,"associations","English (India)","male","foreign","idk","same","english",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,"Foreign (Outside India)"
"1730","india-socioling","Z05A03","male","hindu",10,-0.602084872363129,"zenith",5,5,9,"associations","Urdu","female","Gujarat","hindu","richer","urdu",1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,"Gujarat (Same State)"
"1731","india-socioling","Z05A4X","female","hindu",10,-0.602084872363129,"zenith",5,5,9,"associations","Urdu","female","Gujarat","hindu","same","urdu",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"1732","india-socioling","Z05C07","male","muslim",11,0.397915127636871,"zenith",5,5,9,"associations","Urdu","female","foreign","christian","same","urdu",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"Foreign (Outside India)"
"1733","india-socioling","Z07B42","female","muslim",12,1.39791512763687,"zenith",7,7,9,"associations","Urdu","female","Gujarat","muslim","idk","urdu",NA,0,0,1,1,0,0,0,0,0,0,0,1,0,0,"Gujarat (Same State)"
