"","study_name","school","id","standard","standard_num","child_age","child_age_centered","child_sex","child_religion","mother_tongue","home_language","friends_language","sequence","question_type","language","army_navy_language","presentation","speaker_gender","face","hindu_face","muslim_face","dravidian_face","asian_face","white_face","no_opinion_face"
"3536","india-socioling","zenith","Z05C03",5,5,10,-0.602084872363129,"male","hindu","marathi","marathi","marathi gujarati",44,"faces","Urdu","urdu","label","male","asian",0,0,0,1,0,0
"3537","india-socioling","zenith","Z05A60",5,5,10,-0.602084872363129,"female","hindu","marathi","marathi gujarati","gujarati hindi",44,"faces","Urdu","urdu","label","male","asian",0,0,0,1,0,0
"3538","india-socioling","zenith","Z05A03",5,5,10,-0.602084872363129,"male","hindu","gujarati","gujarati","hindi marathi",45,"faces","Gujarati","gujarati","label","male","hindu",1,0,0,0,0,0
"3539","india-socioling","zenith","Z05A4X",5,5,10,-0.602084872363129,"female","hindu","gujarati","gujarati","gujarati hindi",45,"faces","Gujarati","gujarati","label","male","muslim",0,1,0,0,0,0
"3540","india-socioling","zenith","Z05C07",5,5,11,0.397915127636871,"male","muslim","gujarati","gujarati","hindi gujarati",45,"faces","Gujarati","gujarati","label","male","muslim",0,1,0,0,0,0
"3541","india-socioling","zenith","Z07B42",7,7,12,1.39791512763687,"female","muslim","gujarati","gujarati","gujaratihindi",45,"faces","Gujarati","gujarati","label","male","hindu",1,0,0,0,0,0
"3542","india-socioling","zenith","Z05A08",5,5,10,-0.602084872363129,"male","hindu","hindi","hindi","hindi",45,"faces","Gujarati","gujarati","label","male","idk",0,0,0,0,0,1
"3543","india-socioling","zenith","Z05A33",5,5,9.8,-0.802084872363128,"male","muslim","hindi","hindi","hindi gujarati",45,"faces","Gujarati","gujarati","label","male","hindu",1,0,0,0,0,0
"3544","india-socioling","zenith","Z05A53",5,5,11,0.397915127636871,"female","muslim","hindi","hindi","hindi english",45,"faces","Gujarati","gujarati","label","male","hindu",1,0,0,0,0,0
"3545","india-socioling","zenith","Z05C51",5,5,10,-0.602084872363129,"female","muslim","hindi","hindi","hindi english",45,"faces","Gujarati","gujarati","label","male","dravidian",0,0,1,0,0,0
"3546","india-socioling","zenith","Z05A57",5,5,10,-0.602084872363129,"female","hindu","marwadi","hindi marwadi","gujarati hindi",45,"faces","Gujarati","gujarati","label","male","muslim",0,1,0,0,0,0
"3547","india-socioling","zenith","Z05A07",5,5,11,0.397915127636871,"male","hindu","marathi","marathi","hindi gujarati",45,"faces","Gujarati","gujarati","label","male","idk",0,0,0,0,0,1
"3548","india-socioling","zenith","Z05A56",5,5,10,-0.602084872363129,"female","hindu","marathi","marathi","hindi english gujarati",45,"faces","Gujarati","gujarati","label","male","hindu",1,0,0,0,0,0
"3549","india-socioling","zenith","Z05C03",5,5,10,-0.602084872363129,"male","hindu","marathi","marathi","marathi gujarati",45,"faces","Gujarati","gujarati","label","male","hindu",1,0,0,0,0,0
"3550","india-socioling","zenith","Z05A60",5,5,10,-0.602084872363129,"female","hindu","marathi","marathi gujarati","gujarati hindi",45,"faces","Gujarati","gujarati","label","male","dravidian",0,0,1,0,0,0
"3551","india-socioling","zenith","Z05A03",5,5,10,-0.602084872363129,"male","hindu","gujarati","gujarati","hindi marathi",46,"faces","Mandarin","chinese","label","male","asian",0,0,0,1,0,0
"3552","india-socioling","zenith","Z05A4X",5,5,10,-0.602084872363129,"female","hindu","gujarati","gujarati","gujarati hindi",46,"faces","Mandarin","chinese","label","male","asian",0,0,0,1,0,0
"3553","india-socioling","zenith","Z05C07",5,5,11,0.397915127636871,"male","muslim","gujarati","gujarati","hindi gujarati",46,"faces","Mandarin","chinese","label","male","asian",0,0,0,1,0,0
"3554","india-socioling","zenith","Z07B42",7,7,12,1.39791512763687,"female","muslim","gujarati","gujarati","gujaratihindi",46,"faces","Mandarin","chinese","label","male","dravidian",0,0,1,0,0,0
"3555","india-socioling","zenith","Z05A08",5,5,10,-0.602084872363129,"male","hindu","hindi","hindi","hindi",46,"faces","Mandarin","chinese","label","male","asian",0,0,0,1,0,0
"3556","india-socioling","zenith","Z05A33",5,5,9.8,-0.802084872363128,"male","muslim","hindi","hindi","hindi gujarati",46,"faces","Mandarin","chinese","label","male","asian",0,0,0,1,0,0
"3557","india-socioling","zenith","Z05A53",5,5,11,0.397915127636871,"female","muslim","hindi","hindi","hindi english",46,"faces","Mandarin","chinese","label","male","asian",0,0,0,1,0,0
"3558","india-socioling","zenith","Z05C51",5,5,10,-0.602084872363129,"female","muslim","hindi","hindi","hindi english",46,"faces","Mandarin","chinese","label","male","hindu",1,0,0,0,0,0
"3559","india-socioling","zenith","Z05A57",5,5,10,-0.602084872363129,"female","hindu","marwadi","hindi marwadi","gujarati hindi",46,"faces","Mandarin","chinese","label","male","asian",0,0,0,1,0,0
"3560","india-socioling","zenith","Z05A07",5,5,11,0.397915127636871,"male","hindu","marathi","marathi","hindi gujarati",46,"faces","Mandarin","chinese","label","male","asian",0,0,0,1,0,0
"3561","india-socioling","zenith","Z05A56",5,5,10,-0.602084872363129,"female","hindu","marathi","marathi","hindi english gujarati",46,"faces","Mandarin","chinese","label","male","asian",0,0,0,1,0,0
"3562","india-socioling","zenith","Z05C03",5,5,10,-0.602084872363129,"male","hindu","marathi","marathi","marathi gujarati",46,"faces","Mandarin","chinese","label","male","asian",0,0,0,1,0,0
"3563","india-socioling","zenith","Z05A60",5,5,10,-0.602084872363129,"female","hindu","marathi","marathi gujarati","gujarati hindi",46,"faces","Mandarin","chinese","label","male","asian",0,0,0,1,0,0
"3564","india-socioling","zenith","Z03C51",3,3,8,-2.60208487236313,"female","muslim","gujarati","gujarati","gujarati hindi",12,"faces","Urdu","urdu","audio","female","muslim",0,1,0,0,0,0
"3565","india-socioling","zenith","Z03C62",3,3,8.5,-2.10208487236313,"female","muslim","gujarati","gujarati","hindi english",12,"faces","Urdu","urdu","audio","female","muslim",0,1,0,0,0,0
"3566","india-socioling","zenith","Z03B58",3,3,8.13440860215054,-2.46767627021259,"female","muslim","hindi","hindi","hindi english",12,"faces","Urdu","urdu","audio","female","muslim",0,1,0,0,0,0
"3567","india-socioling","zenith","Z03C06",3,3,8,-2.60208487236313,"male","muslim","hindi","hindi","hindi",12,"faces","Urdu","urdu","audio","female","muslim",0,1,0,0,0,0
"3568","india-socioling","zenith","Z03C09",3,3,8,-2.60208487236313,"male","muslim","hindi","hindi","hindi",12,"faces","Urdu","urdu","audio","female","muslim",0,1,0,0,0,0
"3569","india-socioling","zenith","Z03C16",3,3,8.3,-2.30208487236313,"male","hindu","hindi","hindi","hindi",12,"faces","Urdu","urdu","audio","female","muslim",0,1,0,0,0,0
"3570","india-socioling","zenith","Z03C18",3,3,8.6,-2.00208487236313,"male","hindu","hindi","hindi","hindi gujarati english",12,"faces","Urdu","urdu","audio","female","dravidian hindu",1,0,1,0,0,0
"3571","india-socioling","zenith","Z03C60",3,3,8.3,-2.30208487236313,"female","muslim","hindi","hindi","hindi",12,"faces","Urdu","urdu","audio","female","muslim",0,1,0,0,0,0
"3572","india-socioling","zenith","Z03C20",3,3,8.4,-2.20208487236313,"male","muslim","urdu","urdu","hindi urdu",12,"faces","Urdu","urdu","audio","female","muslim",0,1,0,0,0,0
"3573","india-socioling","zenith","Z03C51",3,3,8,-2.60208487236313,"female","muslim","gujarati","gujarati","gujarati hindi",13,"faces","English (India)","english","audio","female","white",0,0,0,0,1,0
"3574","india-socioling","zenith","Z03C62",3,3,8.5,-2.10208487236313,"female","muslim","gujarati","gujarati","hindi english",13,"faces","English (India)","english","audio","female","white",0,0,0,0,1,0
"3575","india-socioling","zenith","Z03B58",3,3,8.13440860215054,-2.46767627021259,"female","muslim","hindi","hindi","hindi english",13,"faces","English (India)","english","audio","female","white",0,0,0,0,1,0
"3576","india-socioling","zenith","Z03C06",3,3,8,-2.60208487236313,"male","muslim","hindi","hindi","hindi",13,"faces","English (India)","english","audio","female","dravidian",0,0,1,0,0,0
"3577","india-socioling","zenith","Z03C09",3,3,8,-2.60208487236313,"male","muslim","hindi","hindi","hindi",13,"faces","English (India)","english","audio","female","white",0,0,0,0,1,0
"3578","india-socioling","zenith","Z03C16",3,3,8.3,-2.30208487236313,"male","hindu","hindi","hindi","hindi",13,"faces","English (India)","english","audio","female","white",0,0,0,0,1,0
"3579","india-socioling","zenith","Z03C18",3,3,8.6,-2.00208487236313,"male","hindu","hindi","hindi","hindi gujarati english",13,"faces","English (India)","english","audio","female","white",0,0,0,0,1,0
"3580","india-socioling","zenith","Z03C60",3,3,8.3,-2.30208487236313,"female","muslim","hindi","hindi","hindi",13,"faces","English (India)","english","audio","female","white",0,0,0,0,1,0
"3581","india-socioling","zenith","Z03C20",3,3,8.4,-2.20208487236313,"male","muslim","urdu","urdu","hindi urdu",13,"faces","English (India)","english","audio","female","white",0,0,0,0,1,0
"3582","india-socioling","zenith","Z03C51",3,3,8,-2.60208487236313,"female","muslim","gujarati","gujarati","gujarati hindi",14,"faces","Mandarin","chinese","audio","female","asian",0,0,0,1,0,0
"3583","india-socioling","zenith","Z03C62",3,3,8.5,-2.10208487236313,"female","muslim","gujarati","gujarati","hindi english",14,"faces","Mandarin","chinese","audio","female","dravidian",0,0,1,0,0,0
"3584","india-socioling","zenith","Z03B58",3,3,8.13440860215054,-2.46767627021259,"female","muslim","hindi","hindi","hindi english",14,"faces","Mandarin","chinese","audio","female","asian",0,0,0,1,0,0
"3585","india-socioling","zenith","Z03C06",3,3,8,-2.60208487236313,"male","muslim","hindi","hindi","hindi",14,"faces","Mandarin","chinese","audio","female","white",0,0,0,0,1,0
"3586","india-socioling","zenith","Z03C09",3,3,8,-2.60208487236313,"male","muslim","hindi","hindi","hindi",14,"faces","Mandarin","chinese","audio","female","asian",0,0,0,1,0,0
"3587","india-socioling","zenith","Z03C16",3,3,8.3,-2.30208487236313,"male","hindu","hindi","hindi","hindi",14,"faces","Mandarin","chinese","audio","female","hindu",1,0,0,0,0,0
"3588","india-socioling","zenith","Z03C18",3,3,8.6,-2.00208487236313,"male","hindu","hindi","hindi","hindi gujarati english",14,"faces","Mandarin","chinese","audio","female","asian",0,0,0,1,0,0
"3589","india-socioling","zenith","Z03C60",3,3,8.3,-2.30208487236313,"female","muslim","hindi","hindi","hindi",14,"faces","Mandarin","chinese","audio","female","asian",0,0,0,1,0,0
"3590","india-socioling","zenith","Z03C20",3,3,8.4,-2.20208487236313,"male","muslim","urdu","urdu","hindi urdu",14,"faces","Mandarin","chinese","audio","female","asian",0,0,0,1,0,0
"3591","india-socioling","zenith","Z03C51",3,3,8,-2.60208487236313,"female","muslim","gujarati","gujarati","gujarati hindi",15,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0
"3592","india-socioling","zenith","Z03C62",3,3,8.5,-2.10208487236313,"female","muslim","gujarati","gujarati","hindi english",15,"faces","English (U.S.)","english","audio","female","asian",0,0,0,1,0,0
"3593","india-socioling","zenith","Z03B58",3,3,8.13440860215054,-2.46767627021259,"female","muslim","hindi","hindi","hindi english",15,"faces","English (U.S.)","english","audio","female","dravidian",0,0,1,0,0,0
"3594","india-socioling","zenith","Z03C06",3,3,8,-2.60208487236313,"male","muslim","hindi","hindi","hindi",15,"faces","English (U.S.)","english","audio","female","asian",0,0,0,1,0,0
"3595","india-socioling","zenith","Z03C09",3,3,8,-2.60208487236313,"male","muslim","hindi","hindi","hindi",15,"faces","English (U.S.)","english","audio","female","hindu",1,0,0,0,0,0
"3596","india-socioling","zenith","Z03C16",3,3,8.3,-2.30208487236313,"male","hindu","hindi","hindi","hindi",15,"faces","English (U.S.)","english","audio","female","asian",0,0,0,1,0,0
"3597","india-socioling","zenith","Z03C18",3,3,8.6,-2.00208487236313,"male","hindu","hindi","hindi","hindi gujarati english",15,"faces","English (U.S.)","english","audio","female","dravidian white muslim",0,1,0,0,1,0
"3598","india-socioling","zenith","Z03C60",3,3,8.3,-2.30208487236313,"female","muslim","hindi","hindi","hindi",15,"faces","English (U.S.)","english","audio","female","asian",0,0,0,1,0,0
"3599","india-socioling","zenith","Z03C20",3,3,8.4,-2.20208487236313,"male","muslim","urdu","urdu","hindi urdu",15,"faces","English (U.S.)","english","audio","female","dravidian",0,0,1,0,0,0
"3600","india-socioling","zenith","Z03C51",3,3,8,-2.60208487236313,"female","muslim","gujarati","gujarati","gujarati hindi",16,"faces","Hindi","hindi","audio","female","muslim",0,1,0,0,0,0
"3601","india-socioling","zenith","Z03C62",3,3,8.5,-2.10208487236313,"female","muslim","gujarati","gujarati","hindi english",16,"faces","Hindi","hindi","audio","female","hindu",1,0,0,0,0,0
"3602","india-socioling","zenith","Z03B58",3,3,8.13440860215054,-2.46767627021259,"female","muslim","hindi","hindi","hindi english",16,"faces","Hindi","hindi","audio","female","hindu",1,0,0,0,0,0
"3603","india-socioling","zenith","Z03C06",3,3,8,-2.60208487236313,"male","muslim","hindi","hindi","hindi",16,"faces","Hindi","hindi","audio","female","hindu",1,0,0,0,0,0
"3604","india-socioling","zenith","Z03C09",3,3,8,-2.60208487236313,"male","muslim","hindi","hindi","hindi",16,"faces","Hindi","hindi","audio","female","dravidian",0,0,1,0,0,0
"3605","india-socioling","zenith","Z03C16",3,3,8.3,-2.30208487236313,"male","hindu","hindi","hindi","hindi",16,"faces","Hindi","hindi","audio","female","muslim",0,1,0,0,0,0
"3606","india-socioling","zenith","Z03C18",3,3,8.6,-2.00208487236313,"male","hindu","hindi","hindi","hindi gujarati english",16,"faces","Hindi","hindi","audio","female","hindu",1,0,0,0,0,0
"3607","india-socioling","zenith","Z03C60",3,3,8.3,-2.30208487236313,"female","muslim","hindi","hindi","hindi",16,"faces","Hindi","hindi","audio","female","muslim",0,1,0,0,0,0
"3608","india-socioling","zenith","Z03C20",3,3,8.4,-2.20208487236313,"male","muslim","urdu","urdu","hindi urdu",16,"faces","Hindi","hindi","audio","female","muslim",0,1,0,0,0,0
"3609","india-socioling","zenith","Z03C51",3,3,8,-2.60208487236313,"female","muslim","gujarati","gujarati","gujarati hindi",17,"faces","Marathi","marathi","audio","female","dravidian",0,0,1,0,0,0
"3610","india-socioling","zenith","Z03C62",3,3,8.5,-2.10208487236313,"female","muslim","gujarati","gujarati","hindi english",17,"faces","Marathi","marathi","audio","female","hindu",1,0,0,0,0,0
"3611","india-socioling","zenith","Z03B58",3,3,8.13440860215054,-2.46767627021259,"female","muslim","hindi","hindi","hindi english",17,"faces","Marathi","marathi","audio","female","hindu",1,0,0,0,0,0
"3612","india-socioling","zenith","Z03C06",3,3,8,-2.60208487236313,"male","muslim","hindi","hindi","hindi",17,"faces","Marathi","marathi","audio","female","dravidian",0,0,1,0,0,0
"3613","india-socioling","zenith","Z03C09",3,3,8,-2.60208487236313,"male","muslim","hindi","hindi","hindi",17,"faces","Marathi","marathi","audio","female","asian",0,0,0,1,0,0
"3614","india-socioling","zenith","Z03C16",3,3,8.3,-2.30208487236313,"male","hindu","hindi","hindi","hindi",17,"faces","Marathi","marathi","audio","female","dravidian",0,0,1,0,0,0
"3615","india-socioling","zenith","Z03C18",3,3,8.6,-2.00208487236313,"male","hindu","hindi","hindi","hindi gujarati english",17,"faces","Marathi","marathi","audio","female","dravidian hindu",1,0,1,0,0,0
"3616","india-socioling","zenith","Z03C60",3,3,8.3,-2.30208487236313,"female","muslim","hindi","hindi","hindi",17,"faces","Marathi","marathi","audio","female","asian",0,0,0,1,0,0
"3617","india-socioling","zenith","Z03C20",3,3,8.4,-2.20208487236313,"male","muslim","urdu","urdu","hindi urdu",17,"faces","Marathi","marathi","audio","female","hindu",1,0,0,0,0,0
"3618","india-socioling","zenith","Z03C51",3,3,8,-2.60208487236313,"female","muslim","gujarati","gujarati","gujarati hindi",18,"faces","Tamil","tamil","audio","female","hindu",1,0,0,0,0,0
"3619","india-socioling","zenith","Z03C62",3,3,8.5,-2.10208487236313,"female","muslim","gujarati","gujarati","hindi english",18,"faces","Tamil","tamil","audio","female","asian",0,0,0,1,0,0
"3620","india-socioling","zenith","Z03B58",3,3,8.13440860215054,-2.46767627021259,"female","muslim","hindi","hindi","hindi english",18,"faces","Tamil","tamil","audio","female","asian",0,0,0,1,0,0
"3621","india-socioling","zenith","Z03C06",3,3,8,-2.60208487236313,"male","muslim","hindi","hindi","hindi",18,"faces","Tamil","tamil","audio","female","asian",0,0,0,1,0,0
"3622","india-socioling","zenith","Z03C09",3,3,8,-2.60208487236313,"male","muslim","hindi","hindi","hindi",18,"faces","Tamil","tamil","audio","female","hindu",1,0,0,0,0,0
"3623","india-socioling","zenith","Z03C16",3,3,8.3,-2.30208487236313,"male","hindu","hindi","hindi","hindi",18,"faces","Tamil","tamil","audio","female","dravidian",0,0,1,0,0,0
"3624","india-socioling","zenith","Z03C18",3,3,8.6,-2.00208487236313,"male","hindu","hindi","hindi","hindi gujarati english",18,"faces","Tamil","tamil","audio","female","muslim",0,1,0,0,0,0
"3625","india-socioling","zenith","Z03C60",3,3,8.3,-2.30208487236313,"female","muslim","hindi","hindi","hindi",18,"faces","Tamil","tamil","audio","female","asian",0,0,0,1,0,0
"3626","india-socioling","zenith","Z03C20",3,3,8.4,-2.20208487236313,"male","muslim","urdu","urdu","hindi urdu",18,"faces","Tamil","tamil","audio","female","asian",0,0,0,1,0,0
"3627","india-socioling","zenith","Z03C51",3,3,8,-2.60208487236313,"female","muslim","gujarati","gujarati","gujarati hindi",19,"faces","Gujarati","gujarati","audio","female","dravidian",0,0,1,0,0,0
"3628","india-socioling","zenith","Z03C62",3,3,8.5,-2.10208487236313,"female","muslim","gujarati","gujarati","hindi english",19,"faces","Gujarati","gujarati","audio","female","muslim",0,1,0,0,0,0
"3629","india-socioling","zenith","Z03B58",3,3,8.13440860215054,-2.46767627021259,"female","muslim","hindi","hindi","hindi english",19,"faces","Gujarati","gujarati","audio","female","white",0,0,0,0,1,0
"3630","india-socioling","zenith","Z03C06",3,3,8,-2.60208487236313,"male","muslim","hindi","hindi","hindi",19,"faces","Gujarati","gujarati","audio","female","hindu",1,0,0,0,0,0
"3631","india-socioling","zenith","Z03C09",3,3,8,-2.60208487236313,"male","muslim","hindi","hindi","hindi",19,"faces","Gujarati","gujarati","audio","female","muslim",0,1,0,0,0,0
"3632","india-socioling","zenith","Z03C16",3,3,8.3,-2.30208487236313,"male","hindu","hindi","hindi","hindi",19,"faces","Gujarati","gujarati","audio","female","dravidian",0,0,1,0,0,0
"3633","india-socioling","zenith","Z03C18",3,3,8.6,-2.00208487236313,"male","hindu","hindi","hindi","hindi gujarati english",19,"faces","Gujarati","gujarati","audio","female","dravidian hindu",1,0,1,0,0,0
"3634","india-socioling","zenith","Z03C60",3,3,8.3,-2.30208487236313,"female","muslim","hindi","hindi","hindi",19,"faces","Gujarati","gujarati","audio","female","asian",0,0,0,1,0,0
"3635","india-socioling","zenith","Z03C20",3,3,8.4,-2.20208487236313,"male","muslim","urdu","urdu","hindi urdu",19,"faces","Gujarati","gujarati","audio","female","muslim",0,1,0,0,0,0
"3636","india-socioling","zenith","Z03C51",3,3,8,-2.60208487236313,"female","muslim","gujarati","gujarati","gujarati hindi",20,"faces","English (U.S.)","english","audio","male","white",0,0,0,0,1,0
"3637","india-socioling","zenith","Z03C62",3,3,8.5,-2.10208487236313,"female","muslim","gujarati","gujarati","hindi english",20,"faces","English (U.S.)","english","audio","male","asian",0,0,0,1,0,0
"3638","india-socioling","zenith","Z03B58",3,3,8.13440860215054,-2.46767627021259,"female","muslim","hindi","hindi","hindi english",20,"faces","English (U.S.)","english","audio","male","asian",0,0,0,1,0,0
"3639","india-socioling","zenith","Z03C06",3,3,8,-2.60208487236313,"male","muslim","hindi","hindi","hindi",20,"faces","English (U.S.)","english","audio","male","asian",0,0,0,1,0,0
"3640","india-socioling","zenith","Z03C09",3,3,8,-2.60208487236313,"male","muslim","hindi","hindi","hindi",20,"faces","English (U.S.)","english","audio","male","asian",0,0,0,1,0,0
"3641","india-socioling","zenith","Z03C16",3,3,8.3,-2.30208487236313,"male","hindu","hindi","hindi","hindi",20,"faces","English (U.S.)","english","audio","male","asian",0,0,0,1,0,0
"3642","india-socioling","zenith","Z03C18",3,3,8.6,-2.00208487236313,"male","hindu","hindi","hindi","hindi gujarati english",20,"faces","English (U.S.)","english","audio","male","white",0,0,0,0,1,0
"3643","india-socioling","zenith","Z03C60",3,3,8.3,-2.30208487236313,"female","muslim","hindi","hindi","hindi",20,"faces","English (U.S.)","english","audio","male","white",0,0,0,0,1,0
"3644","india-socioling","zenith","Z03C20",3,3,8.4,-2.20208487236313,"male","muslim","urdu","urdu","hindi urdu",20,"faces","English (U.S.)","english","audio","male","asian",0,0,0,1,0,0
"3645","india-socioling","zenith","Z03C51",3,3,8,-2.60208487236313,"female","muslim","gujarati","gujarati","gujarati hindi",21,"faces","Gujarati","gujarati","audio","male","hindu",1,0,0,0,0,0
"3646","india-socioling","zenith","Z03C62",3,3,8.5,-2.10208487236313,"female","muslim","gujarati","gujarati","hindi english",21,"faces","Gujarati","gujarati","audio","male","dravidian",0,0,1,0,0,0
"3647","india-socioling","zenith","Z03B58",3,3,8.13440860215054,-2.46767627021259,"female","muslim","hindi","hindi","hindi english",21,"faces","Gujarati","gujarati","audio","male","muslim",0,1,0,0,0,0
"3648","india-socioling","zenith","Z03C06",3,3,8,-2.60208487236313,"male","muslim","hindi","hindi","hindi",21,"faces","Gujarati","gujarati","audio","male","dravidian",0,0,1,0,0,0
"3649","india-socioling","zenith","Z03C09",3,3,8,-2.60208487236313,"male","muslim","hindi","hindi","hindi",21,"faces","Gujarati","gujarati","audio","male","hindu",1,0,0,0,0,0
"3650","india-socioling","zenith","Z03C16",3,3,8.3,-2.30208487236313,"male","hindu","hindi","hindi","hindi",21,"faces","Gujarati","gujarati","audio","male","dravidian",0,0,1,0,0,0
"3651","india-socioling","zenith","Z03C18",3,3,8.6,-2.00208487236313,"male","hindu","hindi","hindi","hindi gujarati english",21,"faces","Gujarati","gujarati","audio","male","dravidian",0,0,1,0,0,0
"3652","india-socioling","zenith","Z03C60",3,3,8.3,-2.30208487236313,"female","muslim","hindi","hindi","hindi",21,"faces","Gujarati","gujarati","audio","male","white",0,0,0,0,1,0
"3653","india-socioling","zenith","Z03C20",3,3,8.4,-2.20208487236313,"male","muslim","urdu","urdu","hindi urdu",21,"faces","Gujarati","gujarati","audio","male","muslim",0,1,0,0,0,0
"3654","india-socioling","zenith","Z03C51",3,3,8,-2.60208487236313,"female","muslim","gujarati","gujarati","gujarati hindi",22,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0
"3655","india-socioling","zenith","Z03C62",3,3,8.5,-2.10208487236313,"female","muslim","gujarati","gujarati","hindi english",22,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0
"3656","india-socioling","zenith","Z03B58",3,3,8.13440860215054,-2.46767627021259,"female","muslim","hindi","hindi","hindi english",22,"faces","Urdu","urdu","audio","male","dravidian",0,0,1,0,0,0
"3657","india-socioling","zenith","Z03C06",3,3,8,-2.60208487236313,"male","muslim","hindi","hindi","hindi",22,"faces","Urdu","urdu","audio","male","hindu",1,0,0,0,0,0
"3658","india-socioling","zenith","Z03C09",3,3,8,-2.60208487236313,"male","muslim","hindi","hindi","hindi",22,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0
"3659","india-socioling","zenith","Z03C16",3,3,8.3,-2.30208487236313,"male","hindu","hindi","hindi","hindi",22,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0
"3660","india-socioling","zenith","Z03C18",3,3,8.6,-2.00208487236313,"male","hindu","hindi","hindi","hindi gujarati english",22,"faces","Urdu","urdu","audio","male","hindu",1,0,0,0,0,0
"3661","india-socioling","zenith","Z03C60",3,3,8.3,-2.30208487236313,"female","muslim","hindi","hindi","hindi",22,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0
"3662","india-socioling","zenith","Z03C20",3,3,8.4,-2.20208487236313,"male","muslim","urdu","urdu","hindi urdu",22,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0
"3663","india-socioling","zenith","Z03C51",3,3,8,-2.60208487236313,"female","muslim","gujarati","gujarati","gujarati hindi",23,"faces","Marathi","marathi","audio","male","muslim",0,1,0,0,0,0
"3664","india-socioling","zenith","Z03C62",3,3,8.5,-2.10208487236313,"female","muslim","gujarati","gujarati","hindi english",23,"faces","Marathi","marathi","audio","male","dravidian",0,0,1,0,0,0
"3665","india-socioling","zenith","Z03B58",3,3,8.13440860215054,-2.46767627021259,"female","muslim","hindi","hindi","hindi english",23,"faces","Marathi","marathi","audio","male","muslim",0,1,0,0,0,0
"3666","india-socioling","zenith","Z03C06",3,3,8,-2.60208487236313,"male","muslim","hindi","hindi","hindi",23,"faces","Marathi","marathi","audio","male","white",0,0,0,0,1,0
"3667","india-socioling","zenith","Z03C09",3,3,8,-2.60208487236313,"male","muslim","hindi","hindi","hindi",23,"faces","Marathi","marathi","audio","male","asian",0,0,0,1,0,0
"3668","india-socioling","zenith","Z03C16",3,3,8.3,-2.30208487236313,"male","hindu","hindi","hindi","hindi",23,"faces","Marathi","marathi","audio","male","dravidian",0,0,1,0,0,0
"3669","india-socioling","zenith","Z03C18",3,3,8.6,-2.00208487236313,"male","hindu","hindi","hindi","hindi gujarati english",23,"faces","Marathi","marathi","audio","male","dravidian",0,0,1,0,0,0
"3670","india-socioling","zenith","Z03C60",3,3,8.3,-2.30208487236313,"female","muslim","hindi","hindi","hindi",23,"faces","Marathi","marathi","audio","male","white",0,0,0,0,1,0
"3671","india-socioling","zenith","Z03C20",3,3,8.4,-2.20208487236313,"male","muslim","urdu","urdu","hindi urdu",23,"faces","Marathi","marathi","audio","male","hindu",1,0,0,0,0,0
"3672","india-socioling","zenith","Z03C51",3,3,8,-2.60208487236313,"female","muslim","gujarati","gujarati","gujarati hindi",24,"faces","Hindi","hindi","audio","male","idk",0,0,0,0,0,1
"3673","india-socioling","zenith","Z03C62",3,3,8.5,-2.10208487236313,"female","muslim","gujarati","gujarati","hindi english",24,"faces","Hindi","hindi","audio","male","muslim",0,1,0,0,0,0
"3674","india-socioling","zenith","Z03B58",3,3,8.13440860215054,-2.46767627021259,"female","muslim","hindi","hindi","hindi english",24,"faces","Hindi","hindi","audio","male","white",0,0,0,0,1,0
"3675","india-socioling","zenith","Z03C06",3,3,8,-2.60208487236313,"male","muslim","hindi","hindi","hindi",24,"faces","Hindi","hindi","audio","male","muslim",0,1,0,0,0,0
"3676","india-socioling","zenith","Z03C09",3,3,8,-2.60208487236313,"male","muslim","hindi","hindi","hindi",24,"faces","Hindi","hindi","audio","male","white",0,0,0,0,1,0
"3677","india-socioling","zenith","Z03C16",3,3,8.3,-2.30208487236313,"male","hindu","hindi","hindi","hindi",24,"faces","Hindi","hindi","audio","male","muslim",0,1,0,0,0,0
"3678","india-socioling","zenith","Z03C18",3,3,8.6,-2.00208487236313,"male","hindu","hindi","hindi","hindi gujarati english",24,"faces","Hindi","hindi","audio","male","dravidian",0,0,1,0,0,0
"3679","india-socioling","zenith","Z03C60",3,3,8.3,-2.30208487236313,"female","muslim","hindi","hindi","hindi",24,"faces","Hindi","hindi","audio","male","muslim",0,1,0,0,0,0
"3680","india-socioling","zenith","Z03C20",3,3,8.4,-2.20208487236313,"male","muslim","urdu","urdu","hindi urdu",24,"faces","Hindi","hindi","audio","male","muslim",0,1,0,0,0,0
"3681","india-socioling","zenith","Z03C51",3,3,8,-2.60208487236313,"female","muslim","gujarati","gujarati","gujarati hindi",25,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0
"3682","india-socioling","zenith","Z03C62",3,3,8.5,-2.10208487236313,"female","muslim","gujarati","gujarati","hindi english",25,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0
